ID,Street name,lien,longueur (m),osm_wid,osm_nidx,lon,lat,len
983,Place d'Aguesseau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView983.html""; ""983"")",103.18,24639974,"[267693677, 267693678, 267693679, 267843358]","[3.885395, 3.884639, 3.884605, 3.884754]","[43.609705, 43.609846, 43.610101, 43.610095]","[62.75, 28.45, 11.98]"
984,Rue d'Athenes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView984.html""; ""984"")",76.9,24640299,"[267846540, 267858897, 267847295]","[3.892711, 3.89223, 3.891759]","[43.609463, 43.609494, 43.609525]","[38.87, 38.03]"
985,Rue d'Athenes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView985.html""; ""985"")",79.28,24640299,"[267847295, 295098366, 267846541]","[3.891759, 3.891269, 3.890777]","[43.609525, 43.609557, 43.609589]","[39.57, 39.71]"
986,Allee de Mycenes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView986.html""; ""986"")",65.88,24640335,"[267846975, 267859105, 267846976]","[3.8934249999999997, 3.893471, 3.893522]","[43.608819, 43.609115, 43.609408]","[33.05, 32.83]"
988,Rue d'Athenes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView988.html""; ""988"")",50.04,24640340,"[3754560596L, 295098355, 3754560597L]","[3.8934100000000003, 3.893107, 3.892791]","[43.609416, 43.609437, 43.609458]","[24.52, 25.52]"
990,Allee de Delphes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView990.html""; ""990"")",34.49,24640348,"[267847350, 267847295]","[3.891801, 3.891759]","[43.609834, 43.609525]",[34.49]
991,Allee de Delphes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView991.html""; ""991"")",65.33,24640348,"[267847295, 267858335, 267858713]","[3.891759, 3.8917159999999997, 3.891689]","[43.609525, 43.609245, 43.608939]","[31.29, 34.04]"
993,Rue du Moulin de Semalen,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView993.html""; ""993"")",29.5,24640755,"[267853368, 267853359]","[3.895347, 3.895364]","[43.610689, 43.610424]",[29.5]
994,Allee de Corfou,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView994.html""; ""994"")",93.97,24640811,"[249791240, 249791241, 267853359]","[3.896359, 3.895578, 3.895364]","[43.610804, 43.610409, 43.610424]","[76.7, 17.27]"
995,Rue des Gabares,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView995.html""; ""995"")",46.75,24640866,"[246772646, 1605459739, 3742670478L]","[3.89461, 3.89486, 3.895181]","[43.606033, 43.606057, 43.60611]","[20.25, 26.5]"
996,Rue des Fuchsias,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView996.html""; ""996"")",47.2,24641124,"[267857248, 267857249]","[3.893758, 3.894313]","[43.605455, 43.605592]",[47.2]
997,Allee de l'Eubee,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView997.html""; ""997"")",59.22,24641199,"[267857721, 294587451, 283239065]","[3.889029, 3.889034, 3.889093]","[43.607209, 43.607255, 43.60774]","[5.12, 54.1]"
999,Allee de l'Attique,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView999.html""; ""999"")",60.35,24641214,"[267857804, 1111350564, 950758558, 267857805]","[3.8899749999999997, 3.889982, 3.889985, 3.890042]","[43.607134, 43.607182, 43.607199, 43.607675]","[5.31, 1.97, 53.07]"
1001,Impasse du Stade,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1001.html""; ""1001"")",72.78,24642761,"[267873948, 3742670012L, 283549929]","[3.895196, 3.89513, 3.895111]","[43.60506, 43.604479, 43.604408]","[64.78, 8.0]"
1002,None-residential,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1002.html""; ""1002"")",54.76,24642774,"[267854948, 3742670474L, 283549932, 3742670471L, 3742670470L, 3742670473L, 283549930]","[3.895633, 3.895731, 3.895769, 3.895794, 3.8958459999999997, 3.895942, 3.896079]","[43.606184, 43.605975, 43.605943, 43.605937, 43.605931, 43.605952, 43.605965]","[24.47, 4.7, 2.12, 4.21, 8.07, 11.19]"
1003,Rue Bourrely,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1003.html""; ""1003"")",237.85,25178216,"[274488903, 2597367136L, 3145364415L, 3147213455L, 274488943]","[3.870115, 3.8700419999999998, 3.868048, 3.868008, 3.867957]","[43.602266, 43.60232, 43.603667, 43.603694, 43.603728]","[8.47, 219.4, 4.42, 5.5600000000000005]"
1004,Rue du Commerce,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1004.html""; ""1004"")",200.11,25178222,"[274488975, 3147213460L, 2597367134L, 3828432861L, 274488973]","[3.867848, 3.867905, 3.869589, 3.869609, 3.869665]","[43.603258, 43.60322, 43.602084, 43.602067, 43.602028]","[6.2, 185.22, 2.45, 6.24]"
1005,Rue Rigaud,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1005.html""; ""1005"")",82.93,25178226,"[274488991, 274488990]","[3.868544, 3.869317]","[43.604168, 43.603674]",[82.93]
1006,Rue Rigaud,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1006.html""; ""1006"")",164.04,25178226,"[274488990, 2597367140L, 3828432862L, 274488977]","[3.869317, 3.870514, 3.8705249999999998, 3.870574]","[43.603674, 43.602571, 43.602559, 43.602512]","[155.97, 1.55, 6.52]"
1007,Rue Roudil,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1007.html""; ""1007"")",37.75,25178231,"[274488990, 274489008]","[3.869317, 3.869666]","[43.603674, 43.603901]",[37.75]
1008,Rue Roudil,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1008.html""; ""1008"")",46.04,25178231,"[274489008, 283310417]","[3.869666, 3.8701119999999998]","[43.603901, 43.604161]",[46.04]
1009,Rue Roudil,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1009.html""; ""1009"")",48.97,25178231,"[283310417, 3828315442L, 274489009]","[3.8701119999999998, 3.870538, 3.870583]","[43.604161, 43.604408, 43.604439]","[43.98, 4.99]"
1010,Avenue du Petit Train,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1010.html""; ""1010"")",81.01,25529529,"[279921239, 951505577, 951505588]","[3.892931, 3.8930249999999997, 3.8934569999999997]","[43.600862, 43.600718, 43.600242]","[17.74, 63.27]"
1011,Avenue du Petit Train,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1011.html""; ""1011"")",24.38,25529529,"[951505588, 279921682]","[3.8934569999999997, 3.893623]","[43.600242, 43.600058]",[24.38]
1012,Avenue du Petit Train,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1012.html""; ""1012"")",68.3,25529529,"[279921682, 951505578, 951505609, 279921636, 279923606, 279921626]","[3.893623, 3.89385, 3.8939019999999998, 3.893985, 3.894075, 3.894198]","[43.600058, 43.5998, 43.599751, 43.599706, 43.599672, 43.599631]","[34.01, 6.87, 8.33, 8.19, 10.9]"
1013,Rue du Moulin des Sept Cans,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1013.html""; ""1013"")",43.67,25529536,"[279923288, 279923317, 279923290, 323244870]","[3.891674, 3.891756, 3.891911, 3.892017]","[43.601596, 43.601516, 43.601379, 43.601291]","[11.05, 19.63, 12.99]"
1014,Rue du Moulin des Sept Cans,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1014.html""; ""1014"")",33.11,25529536,"[323244870, 951505586, 279921681]","[3.892017, 3.892173, 3.8923389999999998]","[43.601291, 43.601183, 43.601109]","[17.37, 15.74]"
1016,Rue du Moulin des Sept Cans,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1016.html""; ""1016"")",38.53,25529536,"[279923603, 943983660, 323244862, 943983734, 279921245]","[3.89236, 3.89265, 3.892709, 3.892745, 3.892779]","[43.601099, 43.601007, 43.600983, 43.600955, 43.600939]","[25.48, 5.47, 4.31, 3.27]"
1018,Rue de Suez,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1018.html""; ""1018"")",68.16,25529549,"[281252880, 283302781]","[3.8894130000000002, 3.8888309999999997]","[43.602548, 43.602994]",[68.16]
1019,Rue de Suez,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1019.html""; ""1019"")",61.29,25529549,"[283302781, 283318237, 281252811]","[3.8888309999999997, 3.888375, 3.888292]","[43.602994, 43.603327, 43.603384]","[52.12, 9.17]"
1020,Rue d'Oran,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1020.html""; ""1020"")",68.09,25529552,"[281253002, 283318236, 281252980]","[3.887955, 3.8880049999999997, 3.8885300000000003]","[43.603249, 43.60321, 43.6028]","[5.94, 62.15]"
1021,Rue d'Oran,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1021.html""; ""1021"")",67.25,25529552,"[281252980, 278223130, 278223131]","[3.8885300000000003, 3.888753, 3.888392]","[43.6028, 43.602622, 43.602367]","[26.71, 40.54]"
1022,Boulevard d'Orient,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1022.html""; ""1022"")",42.98,25529557,"[283301267, 3811884902L, 938646842, 278223174, 281257272]","[3.886609, 3.886619, 3.8866709999999998, 3.886738, 3.88703]","[43.602612, 43.602617, 43.602646, 43.602689, 43.60285]","[0.9500000000000001, 5.29, 7.18, 29.56]"
1024,Boulevard d'Orient,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1024.html""; ""1024"")",38.21,25529560,"[281257021, 2948127144L, 1077532211, 3811884889L, 281266897]","[3.884678, 3.884775, 3.884959, 3.8850949999999997, 3.8851329999999997]","[43.601814, 43.601829, 43.601858, 43.601895999999996, 43.601907]","[7.99, 15.14, 11.76, 3.32]"
1026,Boulevard d'Orient,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1026.html""; ""1026"")",27.35,25529560,"[3744335431L, 278223206, 3744335435L]","[3.8852219999999997, 3.885404, 3.885485]","[43.601957, 43.60206, 43.602113]","[18.61, 8.74]"
1028,Boulevard d'Orient,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1028.html""; ""1028"")",36.79,25529560,"[3744335438L, 3811884893L, 278223205, 3811884894L, 938646792]","[3.88565, 3.885714, 3.885809, 3.885964, 3.886001]","[43.602221, 43.602263, 43.602326, 43.602412, 43.602432]","[6.98, 10.33, 15.71, 3.77]"
1029,Boulevard d'Orient,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1029.html""; ""1029"")",53.32,25529560,"[938646792, 938646826, 3744335445L, 3811884895L, 938646847, 3811884896L, 3744335447L, 938646810, 3744335450L, 3811884899L, 283301267]","[3.886001, 3.8861239999999997, 3.8861749999999997, 3.8861850000000002, 3.886242, 3.886297, 3.886304, 3.886388, 3.886483, 3.8865629999999998, 3.886609]","[43.602432, 43.602481, 43.602498, 43.6025, 43.602516, 43.602528, 43.60253, 43.602542, 43.602558, 43.602592, 43.602612]","[11.28, 4.53, 0.79, 4.96, 4.58, 0.63, 6.87, 7.86, 7.43, 4.39]"
1030,Impasse Zimmer,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1030.html""; ""1030"")",92.7,25529747,"[278225794, 281264435]","[3.886176, 3.885117]","[43.599715, 43.599387]",[92.7]
1031,Impasse des Tamarins,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1031.html""; ""1031"")",68.26,25529749,"[278225808, 281264477]","[3.885757, 3.884963]","[43.599887, 43.599671]",[68.26]
1032,Boulevard Rabelais,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1032.html""; ""1032"")",167.34,25530150,"[247279474, 2129896105, 2948127143L, 281257021]","[3.882632, 3.882828, 3.884558, 3.884678]","[43.601545, 43.601571, 43.601799, 43.601814]","[16.02, 141.54, 9.78]"
1033,Rue des Aiguerelles,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1033.html""; ""1033"")",227.67,25530863,"[287976031, 2126498310, 256089811, 2948127145L, 281257021]","[3.882531, 3.882711, 3.882759, 3.88456, 3.884678]","[43.603147, 43.603036, 43.603007, 43.601909, 43.601814]","[18.99, 5.01, 189.46, 14.21]"
1034,Rue Louis Figuier,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1034.html""; ""1034"")",138.76,25530865,"[283302437, 256089809, 2126498316, 287976031]","[3.881434, 3.882334, 3.8823819999999998, 3.882531]","[43.602183, 43.602982, 43.603023, 43.603147]","[114.56, 5.96, 18.24]"
1035,Rue des Narcisses,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1035.html""; ""1035"")",41.98,25530887,"[278241790, 283302210]","[3.881826, 3.881719]","[43.600388, 43.600758]",[41.98]
1036,Rue des Narcisses,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1036.html""; ""1036"")",46.75,25530887,"[283302210, 348407493]","[3.881719, 3.881576]","[43.600758, 43.601165]",[46.75]
1037,Rue Sainte-Catherine,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1037.html""; ""1037"")",29.12,25530903,"[283302207, 283302206]","[3.88127, 3.881031]","[43.602283, 43.602086]",[29.12]
1038,Rue Sainte-Catherine,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1038.html""; ""1038"")",46.97,25530903,"[283302206, 278241281]","[3.881031, 3.8806529999999997]","[43.602086, 43.601764]",[46.97]
1039,Rue Sainte-Catherine,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1039.html""; ""1039"")",75.02,25530903,"[278241281, 278241270]","[3.8806529999999997, 3.8800559999999997]","[43.601764, 43.601246]",[75.02]
1040,Rue Frederic Peyson,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1040.html""; ""1040"")",73.71,25530904,"[247259454, 283302205]","[3.880351, 3.880074]","[43.602843, 43.602211]",[73.71]
1041,Rue Frederic Peyson,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1041.html""; ""1041"")",23.94,25530904,"[283302205, 283302204]","[3.880074, 3.87998]","[43.602211, 43.602006]",[23.94]
1042,Rue Frederic Peyson,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1042.html""; ""1042"")",79.06,25530904,"[283302204, 283318231]","[3.87998, 3.879685]","[43.602006, 43.601328]",[79.06]
1043,Rue des Anthemis,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1043.html""; ""1043"")",49.46,25530909,"[278241270, 278240968]","[3.8800559999999997, 3.880261]","[43.601246, 43.600826]",[49.46]
1044,Rue Boyer,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1044.html""; ""1044"")",109.73,25530910,"[278241276, 278241271]","[3.8789379999999998, 3.879174]","[43.600481, 43.601453]",[109.73]
1045,Rue Boyer,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1045.html""; ""1045"")",86.15,25530910,"[278241271, 278241275]","[3.879174, 3.87936]","[43.601453, 43.602217]",[86.15]
1046,Rue Boyer,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1046.html""; ""1046"")",57.6,25530910,"[278241275, 283302212]","[3.87936, 3.879606]","[43.602217, 43.602704]",[57.6]
1047,Rue Boyer,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1047.html""; ""1047"")",49.73,25530910,"[283302212, 2078543603]","[3.879606, 3.879823]","[43.602704, 43.603123]",[49.73]
1048,Rue Bastide,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1048.html""; ""1048"")",88.19,25530911,"[60939751, 278241281]","[3.88091, 3.8806529999999997]","[43.600992, 43.601764]",[88.19]
1049,Rue Saint-Hubert,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1049.html""; ""1049"")",78.2,25530912,"[283302206, 283302205]","[3.881031, 3.880074]","[43.602086, 43.602211]",[78.2]
1050,Rue du Cimetiere des Protestants,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1050.html""; ""1050"")",26.24,25530916,"[281256786, 3744335461L, 323731564, 3744335464L, 323731566]","[3.884578, 3.884626, 3.884673, 3.884722, 3.884779]","[43.602985, 43.603053, 43.603113, 43.603141, 43.60316]","[8.47, 7.67, 5.0, 5.1]"
1051,Rue du Cimetiere des Protestants,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1051.html""; ""1051"")",151.24,25530916,"[323731566, 3744335467L, 281256945, 278241352, 278241349, 3744335460L, 938646831]","[3.884779, 3.8848409999999998, 3.885001, 3.88578, 3.88621, 3.886233, 3.88653]","[43.60316, 43.603159, 43.603141, 43.603051, 43.602942, 43.60293, 43.602755]","[4.93, 13.09, 63.44, 36.71, 2.26, 30.81]"
1052,Rue du Cimetiere des Protestants,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1052.html""; ""1052"")",54.79,25530916,"[938646831, 938646834, 2909252805L, 938646797, 938646815, 3744335457L, 3744335458L, 3744335459L]","[3.88653, 3.886593, 3.886633, 3.886673, 3.886738, 3.887044, 3.8870839999999998, 3.8871469999999997]","[43.602755, 43.602747, 43.602747, 43.602748, 43.602759, 43.602902, 43.602911, 43.602918]","[5.11, 3.2800000000000002, 3.2, 5.37, 29.31, 3.39, 5.13]"
1053,None-residential,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1053.html""; ""1053"")",160.04,25530921,"[533980460, 3670602150L, 1077513535, 3670602149L, 278241509, 278241519, 1077513532, 533980460]","[3.887126, 3.886743, 3.886758, 3.886984, 3.887026, 3.887358, 3.887354, 3.887126]","[43.602192, 43.601827, 43.601785, 43.60165, 43.601655, 43.601945, 43.602039, 43.602192]","[50.92, 4.84, 23.55, 3.41, 41.88, 10.41, 25.03]"
1054,None-residential,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1054.html""; ""1054"")",63.25,25530921,"[533980460, 1077513539, 3744335449L, 3670602153L, 1077532190, 283301267]","[3.887126, 3.886716, 3.8866519999999998, 3.8866389999999997, 3.886623, 3.886609]","[43.602192, 43.602478, 43.602541, 43.602553, 43.602577, 43.602612]","[45.85, 8.72, 1.67, 2.94, 4.07]"
1055,Rue de Porto,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1055.html""; ""1055"")",59.87,25530924,"[283301021, 283301022]","[3.88475, 3.884469]","[43.598964, 43.599463]",[59.87]
1056,Rue de Porto,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1056.html""; ""1056"")",57.41,25530924,"[283301022, 278241779]","[3.884469, 3.884223]","[43.599463, 43.599948]",[57.41]
1057,Rue de Porto,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1057.html""; ""1057"")",127.44,25530924,"[278241779, 278241781, 278241782]","[3.884223, 3.884145, 3.8836180000000002]","[43.599948, 43.60069, 43.600819]","[82.66, 44.78]"
1058,Rue de Porto,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1058.html""; ""1058"")",164.84,25530924,"[278241782, 278241784, 348411966, 951411777, 283302210]","[3.8836180000000002, 3.882762, 3.8825849999999997, 3.881998, 3.881719]","[43.600819, 43.601056, 43.601047, 43.600837, 43.600758]","[73.71, 14.28, 52.75, 24.1]"
1059,Rue de Porto,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1059.html""; ""1059"")",148.46,25530924,"[283302210, 278242909]","[3.881719, 3.8799859999999997]","[43.600758, 43.600299]",[148.46]
1060,Rue de Rethel,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1060.html""; ""1060"")",83.12,25530926,"[283301015, 283301016]","[3.880534, 3.8815020000000002]","[43.600046, 43.600307]",[83.12]
1061,Rue de Rethel,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1061.html""; ""1061"")",27.54,25530926,"[283301016, 278241790]","[3.8815020000000002, 3.881826]","[43.600307, 43.600388]",[27.54]
1062,Rue de Rethel,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1062.html""; ""1062"")",135.12,25530926,"[278241790, 278241793]","[3.881826, 3.883448]","[43.600388, 43.600703]",[135.12]
1064,Rue des Amarantes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1064.html""; ""1064"")",39.38,25530929,"[283301016, 533982150]","[3.8815020000000002, 3.8816379999999997]","[43.600307, 43.599967]",[39.38]
1065,Rue des Amarantes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1065.html""; ""1065"")",59.29,25530929,"[533982150, 283301018]","[3.8816379999999997, 3.881849]","[43.599967, 43.599455]",[59.29]
1066,Rue des Pervenches,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView1066.html""; ""1066"")",140.85,25530930,"[283301022, 278241816]","[3.884469, 3.882812]","[43.599463, 43.599055]",[140.85]
